Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Kamis,15,10,525,218,17,0,760
Kamis,15,20,494,226,7,6,733
Kamis,15,30,670,232,13,4,919
Kamis,15,40,679,245,12,5,941
Kamis,15,50,704,241,5,9,959
Kamis,15,60,619,222,10,4,855
