Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Kamis,6,10,306,85,6,3,400
Kamis,6,20,323,56,5,1,385
Kamis,6,30,367,65,2,2,436
Kamis,6,40,352,55,7,2,416
Kamis,6,50,335,65,8,1,409
Kamis,6,60,304,69,1,1,375
