Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Kamis,7,10,318,52,8,1,379
Kamis,7,20,323,49,4,1,377
Kamis,7,30,411,72,3,0,486
Kamis,7,40,297,60,2,2,361
Kamis,7,50,309,89,8,1,407
Kamis,7,60,345,71,8,2,426
