Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Sabtu,8,10,571,141,12,2,726
Sabtu,8,20,533,128,8,4,673
Sabtu,8,30,601,179,12,2,794
Sabtu,8,40,615,189,12,4,820
Sabtu,8,50,556,141,6,2,705
Sabtu,8,60,534,152,6,5,697
