Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Senin,19,10,21,105,1,0,127
Senin,19,20,10,69,1,0,80
Senin,19,30,8,85,0,0,93
Senin,19,40,21,108,0,0,129
Senin,19,50,29,137,3,0,169
Senin,19,60,27,133,1,0,161
