Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Sabtu,18,10,19,92,0,0,111
Sabtu,18,20,18,77,2,0,97
Sabtu,18,30,22,86,0,0,108
Sabtu,18,40,23,98,0,0,121
Sabtu,18,50,33,91,0,0,124
Sabtu,18,60,24,101,1,0,126
