Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Minggu,17,10,33,179,4,1,217
Minggu,17,20,75,155,4,1,235
Minggu,17,30,44,156,5,0,205
Minggu,17,40,18,133,1,0,152
Minggu,17,50,11,113,0,0,124
Minggu,17,60,12,60,0,0,72
