Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Minggu,16,10,19,122,2,0,143
Minggu,16,20,0,69,1,0,70
Minggu,16,30,16,86,3,0,105
Minggu,16,40,26,173,2,0,201
Minggu,16,50,17,188,1,0,206
Minggu,16,60,27,207,4,0,238
