Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Sabtu,15,10,426,259,8,2,695
Sabtu,15,20,517,208,4,2,731
Sabtu,15,30,620,261,9,7,897
Sabtu,15,40,723,255,6,5,989
Sabtu,15,50,613,259,5,11,888
Sabtu,15,60,639,276,3,3,921
