Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Jumat,15,10,333,150,6,0,489
Jumat,15,20,360,150,6,2,518
Jumat,15,30,361,176,4,4,545
Jumat,15,40,442,188,8,2,640
Jumat,15,50,402,170,2,3,577
Jumat,15,60,380,158,11,1,550
