Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Rabu,19,10,13,93,0,0,106
Rabu,19,20,12,107,0,0,119
Rabu,19,30,21,94,1,0,116
Rabu,19,40,22,106,1,0,129
Rabu,19,50,28,85,0,0,113
Rabu,19,60,26,121,1,0,148
