Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Selasa,8,10,445,186,3,6,640
Selasa,8,20,489,141,8,2,640
Selasa,8,30,527,154,6,1,688
Selasa,8,40,554,172,8,4,738
Selasa,8,50,511,177,11,3,702
Selasa,8,60,599,183,7,1,790
