Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Sabtu,18,10,29,94,0,0,123
Sabtu,18,20,20,70,1,0,91
Sabtu,18,30,17,71,1,0,89
Sabtu,18,40,19,72,0,0,91
Sabtu,18,50,45,95,0,0,140
Sabtu,18,60,36,100,1,0,137
