Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Kamis,18,10,18,128,0,0,146
Kamis,18,20,16,91,1,0,108
Kamis,18,30,36,92,0,0,128
Kamis,18,40,49,120,0,0,169
Kamis,18,50,67,113,2,0,182
Kamis,18,60,73,129,3,0,205
