Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Sabtu,17,10,583,227,9,1,820
Sabtu,17,20,600,236,3,6,845
Sabtu,17,30,535,238,6,3,782
Sabtu,17,40,394,209,4,1,608
Sabtu,17,50,181,220,2,1,404
Sabtu,17,60,38,117,2,0,157
