Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Rabu,17,10,393,209,3,4,609
Rabu,17,20,240,230,7,0,477
Rabu,17,30,282,252,7,1,542
Rabu,17,40,118,173,2,0,293
Rabu,17,50,69,183,0,0,252
Rabu,17,60,34,112,0,0,146
