Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Rabu,15,10,385,184,7,3,579
Rabu,15,20,338,267,16,5,626
Rabu,15,30,231,237,10,6,484
Rabu,15,40,147,268,12,2,429
Rabu,15,50,139,221,2,1,363
Rabu,15,60,311,247,7,7,572
