Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Selasa,17,10,430,209,8,1,648
Selasa,17,20,430,206,3,5,644
Selasa,17,30,231,181,4,1,417
Selasa,17,40,119,198,1,0,318
Selasa,17,50,14,108,2,0,124
Selasa,17,60,12,81,0,0,93
