Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Sabtu,8,10,386,126,5,1,518
Sabtu,8,20,515,140,9,2,666
Sabtu,8,30,503,132,8,3,646
Sabtu,8,40,541,163,11,5,720
Sabtu,8,50,474,168,8,5,655
Sabtu,8,60,518,167,8,2,695
