Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Sabtu,7,10,477,86,11,1,575
Sabtu,7,20,423,94,6,1,524
Sabtu,7,30,485,118,7,3,613
Sabtu,7,40,493,97,5,4,599
Sabtu,7,50,582,117,8,2,709
Sabtu,7,60,663,136,4,2,805
