Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Selasa,19,10,41,107,0,0,148
Selasa,19,20,37,149,1,0,187
Selasa,19,30,47,123,0,0,170
Selasa,19,40,56,110,1,0,167
Selasa,19,50,68,131,0,0,199
Selasa,19,60,64,141,0,0,205
