Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Senin,15,10,579,257,13,5,854
Senin,15,20,712,316,18,7,1053
Senin,15,30,643,312,15,10,980
Senin,15,40,684,249,8,4,945
Senin,15,50,632,260,8,2,902
Senin,15,60,613,284,11,8,916
