Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Selasa,15,10,478,298,10,20,806
Selasa,15,20,489,263,12,17,781
Selasa,15,30,501,261,6,4,772
Selasa,15,40,387,259,6,2,654
Selasa,15,50,35,226,6,2,269
Selasa,15,60,13,140,3,1,157
