Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Sabtu,7,10,496,68,6,0,570
Sabtu,7,20,349,109,5,0,463
Sabtu,7,30,398,109,5,0,512
Sabtu,7,40,338,116,9,0,463
Sabtu,7,50,291,113,14,1,419
Sabtu,7,60,393,105,11,2,511
