Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Selasa,15,10,672,255,11,11,949
Selasa,15,20,613,269,9,5,896
Selasa,15,30,118,233,5,7,363
Selasa,15,40,165,265,9,6,445
Selasa,15,50,267,309,9,5,590
Selasa,15,60,399,251,3,10,663
