Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Selasa,8,10,390,107,6,1,504
Selasa,8,20,414,110,5,0,529
Selasa,8,30,403,132,7,1,543
Selasa,8,40,422,120,4,2,548
Selasa,8,50,415,118,9,1,543
Selasa,8,60,444,133,10,2,589
