Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Jumat,19,10,22,158,0,0,180
Jumat,19,20,31,123,0,0,154
Jumat,19,30,37,137,1,0,175
Jumat,19,40,27,147,1,0,175
Jumat,19,50,41,152,2,0,195
Jumat,19,60,30,133,1,0,164
