Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Rabu,8,10,456,123,6,3,588
Rabu,8,20,475,139,2,0,616
Rabu,8,30,499,118,6,1,624
Rabu,8,40,479,157,13,2,651
Rabu,8,50,436,132,3,2,573
Rabu,8,60,502,145,5,4,656
