Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Selasa,18,10,30,110,0,0,140
Selasa,18,20,12,68,0,0,80
Selasa,18,30,18,75,2,0,95
Selasa,18,40,19,86,0,0,105
Selasa,18,50,12,96,1,0,109
Selasa,18,60,19,99,2,0,120
