Hari,Jam,Menit,Motor,Mobil,Bus,Truk,Total_Kendaraan
Kamis,17,10,311,167,4,1,483
Kamis,17,20,337,206,7,2,552
Kamis,17,30,305,160,2,2,469
Kamis,17,40,145,153,3,4,305
Kamis,17,50,40,138,5,2,185
Kamis,17,60,9,53,0,0,62
